text,hashtags,created_at,reference_type,lang,users.username,users.following,users.tweets,users.location,users.verified,metrics.retweets,metrics.replies,metrics.quotes,metrics.impressions,entities.mentions,entities.url title,places.name,places.place_type,places.country,places.country_code
erick thohir menilai bisnis pln efisien holding,['erickmajukanpln'],2022-01-20 10:01:09,['retweeted'],in,Bias_suara,1004.0,15977.0,Out there,False,1,0,0,0,['2nd_halff'],[],,,,
mendorong berlangsungnya subsidi masyarakat membutuhkan melibatkan pemerintah,['erickmajukanpln'],2022-01-20 10:01:12,['retweeted'],in,Bias_suara,1004.0,15977.0,Out there,False,1,0,0,0,['2nd_halff'],[],,,,
buruh dalim fideta kornesia dipanggil disnakertrans cianjur,"['beritalokal', 'harianjabar', 'beritajabar', 'disnakertranscianjur', 'phkburuhptdalimfidetakornesia']",2022-01-20 13:53:55,,in,jabarnewss,186.0,56875.0,Bandung,False,0,0,0,0,[],[],,,,
menilai bisnis pln efisien holding subholding pasalnya ha,['erickmajukanpln'],2022-01-20 19:15:12,['retweeted'],in,nurmadestya,5286.0,5419.0,,False,1,0,0,0,"['kardosony', 'erickthohir']",[],,,,
berutang ratusan juta liburan kena,['taukayaraya'],2022-01-21 06:29:20,,in,momooi10,3.0,4761.0,,False,0,0,0,0,[],[],,,,
anggota komisi dpr ri muhammad kadafi pppk lulus menutupi pensiun guru pns memphk honorer,['pppk'],2022-01-21 09:04:02,,in,jpnncom,0.0,937171.0,Indonesia,False,0,0,0,0,[],[],,,,
tanggung pemaksaan membabi buta dipersulit pekerjaan rakyat bersatu melawan pemaksaan,['stoppaksavaksin'],2022-01-21 09:50:37,['replied_to'],in,merdeka______,79.0,580.0,,False,0,0,0,0,['stopplandemit'],[],,,,
dana darurat kadang suka disepelekan sakit kena terduga barulah bingung ah siapkan dana darurat nominalnya disimpan bentuk aman baca blognya,['jumatberkah'],2022-01-21 11:35:12,,in,helenamantra,1932.0,42307.0,"Jakarta Capital Region, Indone",False,0,0,1,0,['rohmahdg'],[],,,,
korban,['indonesiaboikotaice'],2022-01-23 01:08:06,['quoted'],in,eviana_pratiwi,50.0,728.0,,False,0,0,0,0,[],[],,,,
varian menular kelaparan pergerkan dibatasi kebijakan peraturan labil merugikan rakyat cicilan rakyat menunggu kerjaan drama korupsi bahan pokok,['tikusistana'],2022-01-23 13:04:05,['replied_to'],in,Foxxie87,161.0,2782.0,,False,0,0,0,0,['detikcom'],[],,,,
pandemi melanda badut kian jalanan kota pemutusan hubungan kerja sulitnya pekerjaan sesuai profesinya kendala badut jalanan jalan orang,['adadikompas'],2022-01-24 12:15:00,,in,kompasmuda,89.0,64805.0,"ÜT: 62.478419,21.330711",False,0,0,0,0,[],[],,,,
soroti rencana pendamping desa bengkalis metroterkini dewan soroti rencana pendamping desa bengkalis metroterkini,['kodepos'],2022-01-25 12:07:51,,in,kodepose,850.0,15734.0,,False,0,0,0,0,[],[],,,,
pekerjakan buruhnya,"['indonesiaboikotaice', 'boikotaice']",2022-01-25 13:50:42,,in,faris_hari,32.0,1902.0,,False,0,0,0,0,[],[],,,,
marak cabang tutup berjatuhan pegawainya silahkan tafsirkan artikel,['korbanbankbsi'],2022-01-25 14:13:34,['replied_to'],in,dukun_digital,361.0,14861.0,anak jaksel tulen,True,0,1,0,0,['kontannews'],[],,,,
wish me luck nyambung hidup pandemi covid aamiin,['shopeekasihemas5g'],2022-01-26 20:33:53,['replied_to'],in,oveeerrthinking,33.0,149.0,,False,0,0,0,0,['shopeeid'],[],,,,
gagal akuisisi bisnis kesehatan unilever pilih karyawan via,['carabarumenikmatimedcom'],2022-01-27 04:35:46,,in,medcom_id,47.0,377711.0,"Jakarta Capital Region, Indone",False,1,0,0,0,['medcom_id'],[],,,,
buruh geruduk dprd kulonprogo,"['beritajogja', 'jogja', 'jogjaistimewa']",2022-01-27 10:44:04,,in,Harian_Jogja,13.0,473364.0,"Yogyakarta, Indonesia",False,0,0,0,0,[],[],,,,
memangkas pekerjaan manajemen senior junior global pemutusan hubungan kerja restrukturisasi,['unilever'],2022-01-27 23:43:50,,in,izeqie,0.0,3262.0,N Kesatuan Republik Indonesia,False,0,0,0,0,[],[],,,,
sengketa perselisihan hubungan kerja mafahtek pekalongan pekerjanya uang kompensasi akibat pemutusan hubungan kerja terselesaikan,"['uangkompensasi', 'phk']",2022-01-28 07:13:16,,in,radio_kotabatik,517.0,47972.0,Kota Pekalongan,False,0,1,0,0,[],[],,,,
ribuan rakyat korban akibat pandemi rakyat miskin rakyat kelaparan membangun kota hati nurani error mati,['tolakapbnbiayaiikn'],2022-01-28 10:23:48,,in,pujiono74074850,1309.0,6836.0,,False,1,1,0,0,[],[],,,,
yakinkah data bps rp juta banyaknya,['kembalikansubsidirakyat'],2022-01-29 02:28:38,['replied_to'],in,dyta0303,5687.0,52070.0,,False,0,0,0,0,['keithrizal161'],[],,,,
unilever karyawan alasannya,"['unilever', 'phk']",2022-01-29 06:50:06,,in,inewsdotid,194.0,210254.0,"Jakarta, Indonesia",False,0,0,0,0,[],[],,,,
unilever karyawan,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-01-29 07:30:13,,in,okezonenews,67.0,1963138.0,Jakarta,False,0,0,0,0,[],[],,,,
unilever karyawan penjelasan perusahaan,"['berita', 'terpopuler']",2022-01-29 09:51:31,,in,InewsPurwokerto,84.0,6250.0,"Banyumas, Indonesia",False,0,0,0,0,[],[],,,,
jokowi menyengsarakan rakyat utang ugal an radikal budaya korupsi dibiarkan mhancurkan kpk bumn dibikin bangkrut negara hancur janji kampanye omong kosong pbohong umat islam trss dizolimi difitnah keji,"['jokowiturunpdipbubar', 'jokowiturunpdipbubar']",2022-01-29 13:49:28,,in,Oppomeneh5,566.0,20340.0,"Jakarta Selatan, DKI Jakarta",False,1,0,0,0,[],[],,,,
belanja pegawai harga mahal pandemi,['tempoindonesiana'],2022-01-30 01:46:02,,in,indonesiana,10.0,49371.0,Jakarta,False,1,0,0,0,[],[],,,,
belom disektor ketenagakerjaan tingkat menggugah hati disana menikmati upah negara diambil pajak dibayar rakyat,['dpr_khianatisuararakyat'],2022-01-30 05:29:03,['replied_to'],in,UnitedDay2022,0.0,14039.0,"Manchester, England",False,4,1,0,0,[],[],,,,
cerita kesuksesan airlangga bu sutia bangga buka usaha mata de coco kena pelaku umkm lahir pandemi covid menghantam perekonomian menyebabkan,"['news', 'airlanggahartarto']",2022-01-30 12:51:03,,in,terkinidotid,475.0,61130.0,"Makassar, Indonesia",False,0,0,0,0,[],[],,,,
bermodalkan pesangon milenial sukses budidaya tanaman hias kantongi omzet miliaran,"['sariagri', 'pertanian']",2022-01-30 13:36:32,,in,sariagri_id,0.0,44153.0,Indonesia,False,0,0,0,0,[],[],,,,
program prakerja prioritaskan menggagur korban yu cek jawabannya slide,"['siapdarisekarang', 'prakerja']",2022-01-30 23:58:59,,in,info_prakerja,2.0,66.0,,False,0,0,0,0,[],[],,,,
ngapain usia resiko nyapantas pilih dvaksin,"['manfaatvaksin', 'uk']",2022-01-31 06:13:59,['quoted'],in,PelancongTua,1351.0,19119.0,somewhere in G earth,False,0,1,0,0,"['jokowi', 'kiyai_marufamin', 'budigsadikin', 'kemenkesri', 'drdickybudiman', 'drpriono1', 'brin_indonesia', 'who', 'drtedros', 'unicef']",[],,,,
jobless bikin mumet siaap bantu apapun,['bwbplus'],2022-01-31 12:01:19,,in,Cicajoli,803.0,52955.0,Belanda ,False,0,0,0,0,['mporatne'],[],,,,
pandeminya bohongan nakesnya terancam pandeminya asli tenaga nakes dibutuhkan,['cabutdaruratpandemi'],2022-01-31 13:24:28,['replied_to'],in,LitaJelita929,10.0,502.0,,False,0,0,0,0,['stopplandemit'],[],,,,
kemnaker mediasi karyawan garuda airasia,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-01-31 14:15:10,,in,okezonenews,67.0,1963138.0,Jakarta,False,2,0,0,0,[],[],,,,
terancam kolaps besaran besok garuda airasia temui menaker,"['sindonews', 'bukanberitabiasa']",2022-01-31 15:43:41,,in,SINDOnews,181.0,1061387.0,"Jakarta Pusat, DKI Jakarta",False,2,1,0,0,[],[],,,,
tulisan pejuang wanita suami pengangguran lakukan,['bwbplus'],2022-01-31 22:53:31,,in,zefybengkulu,2833.0,2866.0,"Bengkulu, Indonesia",False,0,0,0,0,['mporatne'],[],,,,
istri tips gaul nih mpo,['bwbplus'],2022-01-31 23:15:43,,in,readitucom,620.0,1043.0,,False,1,1,0,0,['mporatne'],[],,,,
relate bangett dialami orang mpo,['bwbplus'],2022-02-01 00:43:07,,in,rosdiananisa,1105.0,6634.0,"Purbalingga, Indonesia",False,0,0,0,0,['mporatne'],[],,,,
memiliki pasangan hidup bahagia pandemi keluarga ujian suami pengangguran artikel mpo lakukan istri,['bwbplus'],2022-02-01 01:14:48,,in,LendyReny,7912.0,9530.0,"Seoul, Republic of Korea",False,0,0,0,0,['mporatne'],[],,,,
butuh jkp nyaman jkp penyelamatmu terkena terdaftar jkp,"['solusikerjatenang', 'kariramanuntukmasadepan']",2022-02-01 07:13:40,,in,jkp_id,2.0,88.0,Indonesia,False,1,1,0,0,[],[],,,,
isu penjelasan dirut airasia indonesia cmpp,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-02-01 13:36:01,,in,okezonenews,67.0,1963138.0,Jakarta,False,1,0,0,0,[],[],,,,
lulu hypermarket digi tech super deals in qatar january february,"['qatar', 'offers', 'deals', 'offersinme', 'weekend', 'happyweekend', 'winter', 'bbqtime']",2022-02-01 14:15:52,,in,qataroffersinme,5.0,9927.0,Qatar,False,0,0,0,0,[],[],,,,
karyawan bos airasia indonesia buka suara,"['sindonews', 'bukanberitabiasa']",2022-02-01 15:22:27,,in,SINDOnews,181.0,1061387.0,"Jakarta Pusat, DKI Jakarta",False,1,0,0,0,[],[],,,,
serikat karyawan manajemen garuda indonesia rundingkan rencana,['tempometro'],2022-02-02 00:36:34,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,2,1,0,[],[],,,,
ketua khusus pengawalan kelangsungan perusahaan hak karyawan serikat karyawan garuda indonesia tomy tampatty angkat bicara rencana,['tempometro'],2022-02-02 01:12:17,,in,tempodotco,28.0,1163490.0,Indonesia,False,3,0,1,0,[],[],,,,
klaim bpjs ketenagakerjaan penerima alasan pensiun akibat online dokumen disiapkan,['tempobisnis'],2022-02-02 02:08:48,,in,tempodotco,28.0,1163490.0,Indonesia,False,1,0,0,0,[],[],,,,
gelombang landa real estate tiongkok karyawan tertinggal dipaksa menerima pemotongan upah nonton video,['phk'],2022-02-02 03:00:00,,in,ETNewsIndonesia,28.0,4676.0,,False,0,0,0,0,[],[],,,,
garuda indonesia giaa membantah rencana pertemuan kementerian tenaga ketenagakerjaan republik indonesia membahas isu pemecatan pemutusan hubungan kerja,['tempobisnis'],2022-02-02 03:10:52,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,1,0,[],[],,,,
ketua khusus pengawalan kelangsungan perusahaan hak karyawan sekarga tomy tampatty angkat bicara rencana,['garuda'],2022-02-02 03:25:02,,in,jpnncom,0.0,937171.0,Indonesia,False,0,0,1,0,[],[],,,,
pakbuk gj pens dinaikkanini mati suri makan gj tanggal ribu anak bantngak ngurus umkm sulit pasrah kebijk pemrthtlg rkytkecil terbantu dipikir janji,"['srimulyani', 'jokowidodo']",2022-02-02 03:58:50,,in,nikenkas,26.0,296.0,,False,0,1,0,0,[],[],,,,
berita terkini bisnis pagi dirut garuda tanggapi kabar karyawan binary option trading ilegal,['tempobisnis'],2022-02-02 06:02:53,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,0,0,0,[],[],,,,
isu garuda indonesia rencana pertemuan kemenaker via,['beritasonora'],2022-02-02 06:18:09,,in,SonoraFM92,148.0,854088.0,"Jakarta Barat, DKI Jakarta",False,1,0,0,0,['tribunnews'],[],,,,
direktur utama garuda indonesia irfan setiaputra menanggapi kabar karyawan garuda,['tempobisnis'],2022-02-02 06:24:46,,in,tempodotco,28.0,1163490.0,Indonesia,False,0,1,0,0,[],[],,,,
sakliyane musim duren musim podo sawang sinawang ngakehi syukur jal informasi loker lurrr mbokmenowo enek loker dishare,['lowongankerja'],2022-02-02 06:26:38,,in,tulungagung24h,1376.0,249.0,"Tulungagung, Indonesia",False,0,2,0,0,[],[],,,,
dirut garuda tanggapi isu karyawan,"['inilahcom', 'inilahdotcom']",2022-02-02 07:17:05,,in,inilahdotcom,40.0,47627.0,,True,0,0,0,0,[],[],,,,
tri handayani tangga kesuksesan,"['beraniberubah', 'perubahanperilaku']",2022-02-02 11:03:00,,in,liputan6dotcom,679.0,1700345.0,INDONESIA,False,2,0,0,0,[],[],,,,
garuda diterjang isu besaran bos irfan santai,"['inilahcom', 'inilahdotcom']",2022-02-02 12:28:02,,in,inilahdotcom,40.0,47627.0,,True,1,0,0,0,[],[],,,,
klaim bpjs ketenagakerjaan pensiun online,['tempobisnis'],2022-02-02 14:04:21,,in,tempodotco,28.0,1163490.0,Indonesia,False,3,0,0,0,[],[],,,,
the power of kepepet kekuatan makmak korban kerupuk kulit patin bercuan jutaan rupiah patah semangat yah lihat videonya,"['beraniberubah', 'perubahanperilaku']",2022-02-02 15:22:28,,in,merdekadotcom,63.0,769914.0,Indonesia,False,1,0,0,0,[],[],,,,
namanya bahtera kehidupan rumah tangga pasang surutnya bersemangat dukung suami diuji tips istri suami pengangguran,['bwbplus'],2022-02-02 20:33:07,,in,LendyReny,7912.0,9530.0,"Seoul, Republic of Korea",False,0,0,0,0,['mporatne'],[],,,,
support suami gaees mpo,['bwbplus'],2022-02-02 22:44:40,,in,Cicajoli,803.0,52955.0,Belanda ,False,0,0,0,0,['mporatne'],[],,,,
lakukan btips penghasilan suami,['bwbplus'],2022-02-03 00:30:21,,in,Naqiyyah_Syam,2565.0,23541.0,"Bandar Lampung, Lampung",False,1,1,0,0,['mporatne'],[],,,,
berani berubah merasakan gurihnya cuan kerupuk ikan patin,"['beraniberubah', 'perubahanperilaku']",2022-02-03 01:05:00,,in,merdekadotcom,63.0,769914.0,Indonesia,False,0,0,0,0,[],[],,,,
dikabarkan dirut garuda indonesia baca,['garuda'],2022-02-03 04:01:28,,in,bumninc_id,139.0,5260.0,Jl. Pal Putih No.74 Jakarta,False,0,0,0,0,[],[],,,,
terkena bpjamsostek layanan manfaat program jkp,"['beritajogja', 'jogja', 'jogjaistimewa']",2022-02-03 04:20:33,,in,Harian_Jogja,13.0,473364.0,"Yogyakarta, Indonesia",False,0,0,0,0,[],[],,,,
klaim jkp diajukan peserta mendaftar program bpjamsostek,['publisherstory'],2022-02-03 05:21:38,,in,kumparan,3.0,953869.0,,True,0,0,0,0,[],[],,,,
kondisi rakyat sesak nafas tergelincir jurang kemiskinan mendadak efek lain-lain nekat membangun ikn nyata,['jokowikelewatjenius'],2022-02-03 06:13:08,,in,dyta0303,5687.0,52070.0,,False,2,0,0,0,[],[],,,,
pandemi covid karyawan garuda terdampak,"['garudaindonesia', 'phk']",2022-02-03 06:56:52,,in,beritaKBR,7.0,243611.0,"Jakarta, Indonesia",False,2,0,0,0,[],[],,,,
direktur utama garuda indonesia persero irfan setiaputra menanggapi isu terkait pemutusan hubungan kerja karyawan upaya efisiensi perusahaan,"['phk', 'garudaindonesia']",2022-02-03 07:36:48,,in,RADARSOLO_,174.0,8285.0,"Surakarta, Jawa Tengah",False,0,0,0,0,['indonesiagaruda'],[],,,,
penundaan kewajiban pembayaran utang pkpu dijalani garuda proses kebangkrutan kepailitan proses restrukturisasi intruksi menteri bumn erick thohir nebar isu,['denganetmerdekaberdaulat'],2022-02-03 08:06:51,,in,FayaAtika,4259.0,10208.0,Sidoarjo ---- Malang Kota,False,11,0,0,0,[],[],,,,
nestle tutup pabrik karyawan terancam,['pabrik'],2022-02-03 08:54:04,,in,inewsdotid,194.0,210254.0,"Jakarta, Indonesia",False,6,0,1,0,[],[],,,,
bpjamsostek layanan manfaat program jkp korban,"['sinarjabardotcom', 'kritis', 'jabar', 'jawabarat', 'jabarterkini', 'layananmanfaat', 'korbanphk']",2022-02-03 10:18:51,,in,sinarjabar_com,316.0,9542.0,Jawa Barat,False,0,0,0,0,['bpjstkinfo'],[],,,,
korban ajukan klaim jaminan kehilangan pekerjaaan uang tunai,"['lengkapcepatberitanya', 'keuangan', 'ekonomi', 'ekonomi', 'ekonomiindonesia']",2022-02-03 14:42:57,,in,okezonenews,67.0,1963138.0,Jakarta,False,2,0,0,0,[],[],,,,
ahh ngomong politik ngerti orang alergi isu politik lucunya pas harga bahan pokok daya jual hasil petani murah lain-lain langsung protes ribut karukaruan,['bersatulahindonesia'],2022-02-03 15:49:20,,in,nasirudin_manan,114.0,281.0,Indonesia,False,0,0,0,0,[],[],,,,
uang tunai korban ajukan klaim jkp,"['sindonews', 'bukanberitabiasa']",2022-02-03 18:33:10,,in,SINDOnews,181.0,1061387.0,"Jakarta Pusat, DKI Jakarta",False,0,0,0,0,[],[],,,,
semangat istri pendukung suami suasana semangat suami pengangguran lakukan,['bwbplus'],2022-02-03 23:01:56,,in,zefybengkulu,2833.0,2866.0,"Bengkulu, Indonesia",False,0,0,0,0,['mporatne'],[],,,,
kena klaim jaminan diajukan bpjs ketenagakerjaan februari,"['bansos', 'berita', 'beritaterkini']",2022-02-04 00:40:20,,in,InewsPurwokerto,84.0,6250.0,"Banyumas, Indonesia",False,0,0,0,0,[],[],,,,
korban ajukan klaim jkp uang tunai informasi lowongan kerja peserta manfaat tunai pelatihan informasi lowongan pekerjaan budi,"['loker', 'lowongankerja']",2022-02-04 02:32:02,,in,bursakerja20,29.0,124273.0,,False,0,0,0,0,[],[],,,,
panik putus asa penghasilan utama keluarga terputus suami kecewa batal kerjasama teman tri handayani berhasil memanfaatkan peluang bisnis kerupuk ikan patin,"['beraniberubah', 'perubahanperilaku']",2022-02-04 07:04:00,,in,KapanLagicom,2230.0,478948.0,Indonesia,True,0,0,0,0,[],[],,,,
pandemi covid menyurutkan semangat mira nur gandaniati mengembangkan bisnisnya brand bernama,['publisherstory'],2022-02-05 07:47:03,,in,kumparan,3.0,953869.0,,True,1,0,0,0,[],[],,,,
klarifikasi bei,['garudaindonesia'],2022-02-05 09:29:48,,in,Beritasatu,222.0,1005742.0,Jakarta,False,0,0,0,0,[],[],,,,
tips mpo ilmu berumahtangga,['bwbplus'],2022-02-05 12:07:10,,in,readitucom,620.0,1043.0,,False,0,0,0,0,['mporatne'],[],,,,
close gerakan ciamik dzeko layoff mantap lautaro untung sepakan barella tipis samping kiri,['seriea'],2022-02-05 17:27:46,['replied_to'],in,medioclubID,272.0,100227.0,Indonesia,False,0,1,0,0,[],[],,,,
hak protes provokasi protes mandatory vaksin alasan hastag kaitkan orang disuntik stres kena niat buruk bikin gaduh,['tangkapaldo'],2022-02-05 19:59:14,['quoted'],in,deditelaumbanu4,25002.0,13840.0,"DKI Jakarta, Indonesia",False,48,19,7,0,[],[],,,,
cerita mpo bayanganku strong,['bwbplus'],2022-02-06 00:31:10,,in,rosdiananisa,1105.0,6634.0,"Purbalingga, Indonesia",False,0,0,0,0,['mporatne'],[],,,,
diselimuti ketakutan usia produktif kerja kantor,['mikir'],2022-02-06 05:03:21,,in,kerja24jam1,10.0,22.0,,False,0,0,0,0,[],[],,,,
sekejap kapalkapal terjebak laut gudanggudang penuh kendaraan angkutan memiliki pengemudi,"['sosialisme', 'revolusioner']",2022-02-06 06:37:41,['replied_to'],in,frontmudarev,984.0,8729.0,,False,0,1,0,0,[],[],,,,
kartu prakerja program pengembangan kompetensi kerja kewirausahaan brupa bantuan biaya pencari kerja pekerja terkena pekerja membutuhkan pningkatan kompetensi pelaku usaha mikro kecilanggarannyayuk cek tweet,['apbn'],2022-02-06 10:59:13,['quoted'],in,sikowiyanto,613.0,520.0,"Jakarta Capital Region, Indone",False,0,0,0,0,['prastow'],[],,,,
binatang si ditempah khusus berita hoax orang stress woe babi aldo berkaca anjing,['aldorajahoax'],2022-02-06 15:02:27,['quoted'],in,Imam_SuperJumbo,1315.0,5113.0,,False,0,0,0,0,['mpraldo'],[],,,,
carilah kesempatan kerja negeri gaji pulang segudang pengalaman membangun negeri berangkatlah jalur resmi jalur ilegal rawan gaji dibayarkan pelecehan seksual lain-lain kepala benny rhamdani,"['bp2mi', 'sikatsindikat']",2022-02-07 00:09:12,,in,CapingCak,1949.0,15090.0,,False,23,14,0,0,[],[],,,,
kepala benny rhamdani pmi non prosedural rawan gaji dibayar tindak kekerasan pelecehan seksual ikuti prosedur kerja aman kemudahan,"['bp2mi', 'sikatsindikat']",2022-02-07 00:18:42,,in,n1ckeff,17727.0,88227.0,,False,30,14,2,0,"['benny_rhamdani_', 'bp2mi_ri']",[],,,,
kabadan bp benny rhamdani manfaatkan kesempatan kerja negeri gaji segudang pengalaman berangkatlah jalur resmi menghindari gaji dibayar pelecehan seksual,"['bp2mi', 'sikatsindikat']",2022-02-07 00:44:39,,in,Ghurem2,22214.0,93970.0,,False,25,12,1,0,[],[],,,,
garuda indonesia manajemen,"['beritaterkini', 'news', 'inforiau', 'infoterkini', 'riauinfo']",2022-02-07 02:48:45,,in,InforiauCo,666.0,32536.0,Pekanbaru,False,0,0,0,0,[],[],,,,
wakil gubernur beberkan tantangan destinasi pesaing,"['pariwisata', 'bali', 'pandemi']",2022-02-07 02:55:31,,in,kanalbali,361.0,11568.0,"Denpasar, Bali ",False,1,0,0,0,[],[],,,,
isu muncul penjelasan dirut garuda indonesia,"['garudaindonesia', 'phkmassal']",2022-02-07 06:05:12,,in,fajaronline,92.0,347269.0,"Jakarta, Indonesia",False,0,0,0,0,[],[],,,,
disebutsebut garuda indonesia besaran irfan setiaputra tanggapi dingin,"['garuda', 'garudaindonesia', 'phk']",2022-02-07 11:17:55,,in,heraldindo,684.0,77196.0,"Jakarta Selatan, DKI Jakarta",False,0,0,0,0,[],[],,,,
kepala pmi negeri nonprosedural rawan gaji dibayarkan tindak kekerasan pelecehan seksual benny rhamdani,"['bp2mi', 'sikatsindikat']",2022-02-07 11:33:16,,in,kartininew01,2714.0,22498.0,Indonesia,False,20,13,0,0,"['bp2mi_ri', 'benny_rhamdani_']",[],,,,
tanggal februari merak jaya pracetak pasuruan demo menuntut upah menolak,"['buruh', 'pekerja', 'pasuruan']",2022-02-07 13:03:04,,in,FahmiMu02549323,16.0,3.0,,False,0,0,0,0,[],[],"Kota Surabaya, Jawa Timur",admin,Indonesia,ID
pindah ibukota mending uangnya bayar hutang membantu rakyat kena akibat pandemi,"['luhutbiangkerok', 'luhutbiangkerok']",2022-02-07 13:36:59,,in,pujiono74074850,1309.0,6836.0,,False,0,1,0,0,[],[],,,,
demo menuntut upah menolak,"['buruh', 'pekerja', 'surabaya', 'merakjayapracetak', 'srikatburuh']",2022-02-07 13:47:34,,in,FahmiMu02549323,16.0,3.0,,False,0,0,0,0,[],[],"Wonokromo, Indonesia",city,Indonesia,ID
